latitude,longitude,n
32.0827,34.7821,3
32.0827,34.7851,25
32.0827,34.7866,15
32.0827,34.7867,5
32.0827,34.7896,2
32.0827,34.7909,2
32.0827,34.791,224
32.0828,34.771,1
32.0828,34.7713,1
32.0828,34.7718,16
32.0828,34.7719,10
32.0828,34.772,20
32.0828,34.7722,14
32.0828,34.7778,7
32.0828,34.7792,3
32.0828,34.7793,3
32.0828,34.7796,136
32.0828,34.7812,13
32.0828,34.7819,2
32.0828,34.7821,1
32.0828,34.7829,19
32.0828,34.7853,1
32.0828,34.7886,1
32.0828,34.7887,32
32.0828,34.7888,179
32.0828,34.7889,39
32.0828,34.79,6
32.0828,34.7903,45
32.0828,34.7906,6
32.0828,34.7909,210
32.0828,34.791,2
32.0828,34.7946,1
32.0828,34.7966,2
32.0829,34.7688,1
32.0829,34.771,2
32.0829,34.7712,2
32.0829,34.7713,7
32.0829,34.7714,7
32.0829,34.7715,11
32.0829,34.7716,2
32.0829,34.7717,2
32.0829,34.7718,2
32.0829,34.7722,11
32.0829,34.7781,31
32.0829,34.7798,1
32.0829,34.7812,1
32.0829,34.782,4
32.0829,34.7821,19
32.0829,34.7822,14
32.0829,34.7823,3
32.0829,34.7824,1
32.0829,34.7852,2
32.0829,34.7853,5
32.0829,34.7854,38
32.0829,34.7858,19
32.0829,34.7861,24
32.0829,34.7889,62
32.0829,34.79,22
32.0829,34.7901,2
32.0829,34.7902,102
32.0829,34.7967,3
32.083,34.7713,2
32.083,34.7714,13
32.083,34.7715,29
32.083,34.7716,85
32.083,34.7717,6
32.083,34.7719,3
32.083,34.7722,1
32.083,34.7781,1
32.083,34.7782,11
32.083,34.7799,1
32.083,34.7806,31294
32.083,34.7818,1
32.083,34.7819,1
32.083,34.782,13
32.083,34.7821,63
32.083,34.7822,39
32.083,34.7823,2
32.083,34.7854,29
32.083,34.7857,3
32.083,34.7879,22
32.083,34.7881,17
32.083,34.7901,4
32.083,34.7902,8
32.0831,34.7714,10
32.0831,34.7715,12
32.0831,34.7716,3
32.0831,34.7717,3
32.0831,34.7741,9
32.0831,34.7774,14
32.0831,34.782,6
32.0831,34.7821,13
32.0831,34.7822,8
32.0831,34.7823,2
32.0831,34.7827,174
32.0831,34.7828,56
32.0831,34.7832,30
32.0831,34.7836,2
32.0831,34.7837,34
32.0831,34.7877,61
32.0831,34.7879,1
32.0831,34.7892,14
32.0831,34.794,5
32.0831,34.7967,1
32.0832,34.7715,14
32.0832,34.7717,20
32.0832,34.7728,1
32.0832,34.7766,31295
32.0832,34.7821,2
32.0832,34.7836,18
32.0832,34.7857,44
32.0832,34.7866,3
32.0832,34.7872,73
32.0832,34.7927,3
32.0832,34.7947,4
32.0833,34.7717,16
32.0833,34.7726,34
32.0833,34.7727,9
32.0833,34.7733,21
32.0833,34.7734,24
32.0833,34.7751,24
32.0833,34.7814,65
32.0833,34.7847,53
32.0833,34.7848,2
32.0833,34.7857,1
32.0833,34.7858,34
32.0833,34.7867,20
32.0833,34.7868,4
32.0833,34.7869,1
32.0833,34.789,15
32.0833,34.7927,2
32.0833,34.7949,3
32.0833,34.7977,1
32.0834,34.7699,31295
32.0834,34.7709,32
32.0834,34.7717,5
32.0834,34.7751,1
32.0834,34.7806,1
32.0834,34.7814,2
32.0834,34.7836,4
32.0834,34.7837,2
32.0834,34.7838,5
32.0834,34.787,1
32.0834,34.789,11
32.0834,34.7891,9
32.0834,34.7918,31294
32.0834,34.7927,38
32.0834,34.7943,108
32.0835,34.7709,5
32.0835,34.7718,1
32.0835,34.7756,1
32.0835,34.7806,1
32.0835,34.7814,1
32.0835,34.7822,48
32.0835,34.786,24
32.0835,34.7871,25
32.0835,34.7937,22
32.0835,34.7938,59
32.0836,34.7784,79
32.0836,34.7799,1
32.0836,34.7814,2
32.0836,34.7815,1
32.0836,34.7822,53
32.0836,34.7867,1
32.0836,34.793,11
32.0836,34.7938,51
32.0836,34.7942,15
32.0836,34.7943,12
32.0836,34.7953,107
32.0836,34.7954,146
32.0836,34.7955,244
32.0837,34.7764,10
32.0837,34.7784,19
32.0837,34.7785,5
32.0837,34.7792,4
32.0837,34.7814,19
32.0837,34.7815,2
32.0837,34.7829,5
32.0837,34.7855,31294
32.0837,34.7943,8
32.0837,34.7954,145
32.0837,34.7955,98
32.0837,34.7956,1
32.0838,34.7715,1
32.0838,34.7734,2
32.0838,34.7765,5
32.0838,34.7774,19
32.0838,34.7785,1
32.0838,34.7829,46
32.0838,34.7878,3
32.0838,34.7888,18
32.0838,34.7889,1
32.0838,34.7943,84
32.0838,34.7952,69
32.0838,34.7953,118
32.0838,34.7954,217
32.0838,34.7956,39
32.0839,34.7702,4
32.0839,34.7703,14
32.0839,34.7735,7
32.0839,34.7757,1
32.0839,34.7774,107
32.0839,34.7786,2
32.0839,34.7807,5
32.0839,34.7823,45
32.0839,34.7878,4
32.0839,34.7888,1
32.0839,34.7893,17
32.0839,34.7912,67
32.0839,34.7914,1
32.0839,34.7917,1
32.0839,34.7918,2
32.0839,34.792,6
32.0839,34.7921,3
32.0839,34.7929,4
32.0839,34.7943,69
32.0839,34.7952,5
32.0839,34.7953,32
32.0839,34.7954,1
32.0839,34.7955,16
32.0839,34.7959,254
32.084,34.7697,27
32.084,34.771,31295
32.084,34.7728,13
32.084,34.7756,2
32.084,34.7757,2
32.084,34.7785,1
32.084,34.7786,24
32.084,34.7814,7
32.084,34.7826,17
32.084,34.7844,5
32.084,34.791,60
32.084,34.7911,2
32.084,34.7912,35
32.084,34.7913,17
32.084,34.7914,110
32.084,34.7917,8
32.084,34.792,320
32.084,34.7929,8
32.084,34.793,10
32.084,34.7942,1
32.084,34.7943,12
32.084,34.7945,8
32.084,34.7952,6
32.084,34.7953,16
32.084,34.7954,126
32.084,34.7958,153
32.084,34.7959,307
32.084,34.797,3
32.0841,34.7704,7
32.0841,34.7742,27
32.0841,34.7754,7
32.0841,34.7755,6
32.0841,34.7777,1
32.0841,34.7793,9
32.0841,34.7842,33
32.0841,34.7843,20
32.0841,34.7883,7
32.0841,34.7891,47
32.0841,34.7892,1
32.0841,34.7893,2
32.0841,34.7907,1
32.0841,34.7908,26
32.0841,34.7909,120
32.0841,34.791,4
32.0841,34.7913,14
32.0841,34.792,4
32.0841,34.7921,16
32.0841,34.7943,62
32.0841,34.7953,21
32.0841,34.7955,78
32.0841,34.7959,286
32.0842,34.7692,63
32.0842,34.7697,25
32.0842,34.7705,40
32.0842,34.7742,1
32.0842,34.7777,2
32.0842,34.7808,59
32.0842,34.783,58
32.0842,34.7831,61
32.0842,34.7846,1
32.0842,34.7854,1
32.0842,34.7858,20
32.0842,34.7883,1
32.0842,34.7884,1
32.0842,34.7903,19
32.0842,34.7904,69
32.0842,34.7907,15
32.0842,34.7909,7
32.0842,34.792,26
32.0842,34.7921,6
32.0842,34.793,235
32.0842,34.7944,1
32.0842,34.7947,7
32.0842,34.7958,137
32.0842,34.796,124
32.0843,34.7767,4
32.0843,34.7768,1
32.0843,34.7786,6
32.0843,34.7802,12
32.0843,34.7826,1
32.0843,34.7846,25
32.0843,34.7908,7
32.0843,34.7909,96
32.0843,34.793,231
32.0843,34.7943,25
32.0843,34.7947,101
32.0843,34.7958,20
32.0844,34.775,31294
32.0844,34.7884,82
32.0844,34.7921,88
32.0844,34.7922,59
32.0844,34.793,22
32.0844,34.7943,29
32.0844,34.7953,3
32.0844,34.7957,82
32.0844,34.7962,39
32.0845,34.77,55
32.0845,34.7723,49
32.0845,34.7741,2
32.0845,34.7742,10
32.0845,34.7743,1
32.0845,34.7883,105
32.0845,34.7884,10
32.0845,34.7893,1
32.0845,34.7908,4
32.0845,34.7909,79
32.0845,34.7922,41
32.0845,34.7944,12
32.0845,34.7945,1
32.0845,34.7957,194
32.0846,34.7697,86
32.0846,34.7699,1
32.0846,34.7741,31
32.0846,34.7742,3
32.0846,34.7743,1
32.0846,34.7758,1
32.0846,34.7759,44
32.0846,34.7851,1
32.0846,34.7865,1
32.0846,34.7883,1
32.0846,34.7884,193
32.0846,34.7892,29
32.0846,34.79,37
32.0846,34.7909,41
32.0846,34.7921,78
32.0846,34.7922,1
32.0846,34.793,1
32.0846,34.7931,15
32.0846,34.7944,173
32.0846,34.7957,11
32.0847,34.7699,3
32.0847,34.7716,5
32.0847,34.7726,2
32.0847,34.7727,4
32.0847,34.7788,2
32.0847,34.7789,1
32.0847,34.7816,2
32.0847,34.7863,81
32.0847,34.7884,12
32.0847,34.7909,1
32.0847,34.7911,3
32.0847,34.7922,5
32.0847,34.7957,1
32.0847,34.7961,17
32.0848,34.7699,212
32.0848,34.7709,14
32.0848,34.7715,1
32.0848,34.7726,52
32.0848,34.7752,1
32.0848,34.7809,10
32.0848,34.781,31
32.0848,34.7816,50
32.0848,34.7893,36
32.0848,34.7909,15
32.0848,34.7922,94
32.0848,34.7923,75
32.0848,34.7944,12
32.0848,34.7945,101
32.0848,34.7956,68
32.0848,34.7957,94
32.0849,34.7698,32
32.0849,34.7699,1
32.0849,34.7709,16
32.0849,34.7719,1
32.0849,34.772,1
32.0849,34.7728,49
32.0849,34.7738,31295
32.0849,34.7816,5
32.0849,34.7817,23
32.0849,34.7859,10
32.0849,34.7883,44
32.0849,34.7884,21
32.0849,34.7923,11
32.0849,34.7924,18
32.0849,34.7966,31295
32.085,34.7699,2
32.085,34.7709,1
32.085,34.7714,9
32.085,34.7716,39
32.085,34.779,40
32.085,34.7816,138
32.085,34.7859,21
32.085,34.7883,3
32.085,34.7893,41
32.085,34.7923,74
32.085,34.7985,1
32.0851,34.7693,26
32.0851,34.7715,1
32.0851,34.7859,50
32.0851,34.786,1
32.0851,34.7871,1
32.0851,34.7872,165
32.0851,34.7883,22
32.0851,34.7908,20
32.0851,34.7909,12
32.0851,34.7923,146
32.0851,34.7955,3
32.0851,34.796,181
32.0851,34.7971,52
32.0852,34.7701,107
32.0852,34.7708,122
32.0852,34.7709,57
32.0852,34.7715,4
32.0852,34.7716,33
32.0852,34.7717,1
32.0852,34.7794,11
32.0852,34.786,1
32.0852,34.7872,62
32.0852,34.7873,1
32.0852,34.7882,298
32.0852,34.7883,8
32.0852,34.7888,27
32.0852,34.7894,4
32.0852,34.7899,13
32.0852,34.7901,1
32.0852,34.7923,143
32.0852,34.7924,58
32.0852,34.7933,34
32.0852,34.7955,357
32.0852,34.797,78
32.0852,34.7972,8
32.0853,34.7712,1
32.0853,34.7714,27
32.0853,34.7726,14
32.0853,34.7734,1
32.0853,34.7771,31295
32.0853,34.7786,5
32.0853,34.7789,25
32.0853,34.7817,2
32.0853,34.7833,31294
32.0853,34.7873,21
32.0853,34.7874,1
32.0853,34.7875,24
32.0853,34.7882,54
32.0853,34.7893,1
32.0853,34.7894,69
32.0853,34.7901,14
32.0853,34.7904,1
32.0853,34.7923,1
32.0853,34.7924,34
32.0853,34.7938,13
32.0853,34.7955,165
32.0853,34.7956,29
32.0853,34.7971,11
32.0854,34.7696,27
32.0854,34.7709,93
32.0854,34.771,1
32.0854,34.7711,6
32.0854,34.7715,1
32.0854,34.7784,7
32.0854,34.7868,4
32.0854,34.7869,12
32.0854,34.7882,12
32.0854,34.7904,27
32.0854,34.7906,28
32.0854,34.7914,2
32.0854,34.7928,70
32.0854,34.7956,21
32.0854,34.7959,40
32.0855,34.7704,50
32.0855,34.7706,121
32.0855,34.7707,24
32.0855,34.7726,123
32.0855,34.7727,4
32.0855,34.7791,28
32.0855,34.7859,5
32.0855,34.786,109
32.0855,34.7877,2
32.0855,34.7878,15
32.0855,34.788,8
32.0855,34.7897,19
32.0855,34.7899,93
32.0855,34.79,1
32.0855,34.7906,2
32.0855,34.7914,83
32.0855,34.7916,34
32.0855,34.7917,4
32.0855,34.7921,8
32.0855,34.7922,1
32.0855,34.7958,94
32.0855,34.7959,23
32.0856,34.7704,1
32.0856,34.7715,68
32.0856,34.7726,1
32.0856,34.7727,113
32.0856,34.7728,11
32.0856,34.7765,4
32.0856,34.7792,16
32.0856,34.7809,1
32.0856,34.781,62
32.0856,34.7818,1
32.0856,34.786,2
32.0856,34.7868,2
32.0856,34.789,2
32.0856,34.7903,2
32.0856,34.7904,18
32.0856,34.7906,5
32.0856,34.7907,115
32.0856,34.7924,1
32.0856,34.7925,19
32.0857,34.7696,8
32.0857,34.7719,65
32.0857,34.7728,2
32.0857,34.7739,5
32.0857,34.7771,86
32.0857,34.7774,4
32.0857,34.7792,4
32.0857,34.7793,1
32.0857,34.781,1
32.0857,34.7817,7
32.0857,34.7818,2
32.0857,34.786,133
32.0857,34.7869,151
32.0857,34.789,1
32.0857,34.7906,2
32.0857,34.7907,3
32.0857,34.7955,1
32.0857,34.7974,50
32.0858,34.7695,46
32.0858,34.7702,4
32.0858,34.7703,66
32.0858,34.7718,7
32.0858,34.7719,12
32.0858,34.772,4
32.0858,34.7735,1
32.0858,34.7736,10
32.0858,34.7746,93
32.0858,34.775,1
32.0858,34.7751,5
32.0858,34.7771,37
32.0858,34.786,24
32.0858,34.7878,21
32.0858,34.7879,46
32.0858,34.7882,48
32.0858,34.7908,123
32.0858,34.7909,1
32.0859,34.7703,5
32.0859,34.772,20
32.0859,34.7727,2
32.0859,34.7735,1
32.0859,34.7739,2
32.0859,34.7746,1
32.0859,34.781,4
32.0859,34.7814,3
32.0859,34.7842,1
32.0859,34.7878,31
32.0859,34.7882,2
32.0859,34.7885,17
32.0859,34.7909,61
32.0859,34.791,17
32.0859,34.7925,1
32.0859,34.7938,40
32.0859,34.7947,65
32.086,34.7697,7
32.086,34.772,2
32.086,34.7721,21
32.086,34.7728,2
32.086,34.7729,2
32.086,34.7735,111
32.086,34.7759,1
32.086,34.776,15
32.086,34.7804,1
32.086,34.7809,1
32.086,34.781,30
32.086,34.7842,2
32.086,34.7844,1
32.086,34.7845,2
32.086,34.7869,6
32.086,34.7876,36
32.086,34.7877,54
32.086,34.791,14
32.086,34.7911,1
32.086,34.7925,3
32.086,34.7931,47
32.086,34.7938,1
32.086,34.7939,84
32.086,34.794,10
32.086,34.7941,9
32.086,34.7944,29
32.0861,34.7697,13
32.0861,34.7705,155
32.0861,34.7706,48
32.0861,34.7729,18
32.0861,34.7732,3
32.0861,34.7745,12
32.0861,34.7747,170
32.0861,34.7748,1
32.0861,34.7759,39
32.0861,34.7771,62
32.0861,34.7869,13
32.0861,34.7877,10
32.0861,34.7908,3
32.0861,34.7929,50
32.0861,34.793,29
32.0861,34.7931,1
32.0861,34.7937,106
32.0861,34.7938,123
32.0861,34.794,80
32.0862,34.7704,20
32.0862,34.7739,10
32.0862,34.774,18
32.0862,34.7741,103
32.0862,34.7744,28
32.0862,34.7748,8
32.0862,34.7758,1
32.0862,34.7805,4
32.0862,34.7806,47
32.0862,34.7813,10
32.0862,34.7835,2
32.0862,34.7836,3
32.0862,34.7869,56
32.0862,34.7876,105
32.0862,34.7877,109
32.0862,34.7881,16
32.0862,34.7883,90
32.0862,34.793,20
32.0862,34.7931,12
32.0862,34.7932,8
32.0862,34.7933,131
32.0862,34.7937,2
32.0862,34.794,1
32.0863,34.7738,35
32.0863,34.7739,1
32.0863,34.7748,4
32.0863,34.7757,11
32.0863,34.7771,144
32.0863,34.7792,1
32.0863,34.7803,106
32.0863,34.781,7
32.0863,34.786,15
32.0863,34.7861,2
32.0863,34.7876,1
32.0863,34.7882,2
32.0863,34.7883,14
32.0863,34.7921,45
32.0863,34.793,15
32.0863,34.7935,11
32.0864,34.7706,222
32.0864,34.7722,16
32.0864,34.7738,63
32.0864,34.7748,5
32.0864,34.7771,1
32.0864,34.7812,2
32.0864,34.7819,1
32.0864,34.7873,2
32.0864,34.7876,26
32.0864,34.7882,9
32.0864,34.7884,1
32.0864,34.792,121
32.0864,34.7928,1
32.0864,34.7935,18
32.0864,34.7936,27
32.0864,34.7951,69
32.0865,34.7699,1
32.0865,34.7706,72
32.0865,34.7707,14
32.0865,34.7708,26
32.0865,34.7723,9
32.0865,34.7748,20
32.0865,34.7749,1
32.0865,34.7791,29
32.0865,34.7792,18
32.0865,34.7797,31294
32.0865,34.7861,19
32.0865,34.7867,170
32.0865,34.7874,33
32.0865,34.7919,143
32.0865,34.792,5
32.0865,34.7928,15
32.0865,34.7946,1
32.0865,34.7948,5
32.0865,34.7949,80
32.0865,34.795,1
32.0865,34.7951,10
32.0866,34.77,39
32.0866,34.7707,59
32.0866,34.7708,3
32.0866,34.7722,1
32.0866,34.773,159
32.0866,34.7737,34
32.0866,34.779,5
32.0866,34.7791,10
32.0866,34.7792,1
32.0866,34.7816,1
32.0866,34.7822,1
32.0866,34.7863,26
32.0866,34.7866,3
32.0866,34.7868,1
32.0866,34.7871,156
32.0866,34.7876,4
32.0866,34.7927,28
32.0866,34.7928,74
32.0866,34.7929,1
32.0866,34.7942,3
32.0866,34.7944,47
32.0866,34.7945,16
32.0866,34.7946,147
32.0866,34.7947,96
32.0866,34.7949,102
32.0866,34.795,41
32.0866,34.7951,11
32.0867,34.7702,40
32.0867,34.7714,1
32.0867,34.7715,29
32.0867,34.7737,28
32.0867,34.7738,4
32.0867,34.7757,78
32.0867,34.7761,1
32.0867,34.7762,20
32.0867,34.7764,1
32.0867,34.7786,1
32.0867,34.7787,16
32.0867,34.7836,2
32.0867,34.7837,5
32.0867,34.7863,11
32.0867,34.7913,31295
32.0867,34.7926,25
32.0867,34.7929,26
32.0867,34.7938,2
32.0867,34.7939,124
32.0867,34.794,164
32.0867,34.7955,1
32.0868,34.7708,10
32.0868,34.7764,8
32.0868,34.7788,1
32.0868,34.7812,31295
32.0868,34.7818,1
32.0868,34.7826,1
32.0868,34.7836,63
32.0868,34.7844,10
32.0868,34.7861,1
32.0868,34.7882,31295
32.0868,34.7889,1
32.0868,34.7907,1
32.0868,34.7936,31
32.0868,34.7938,1
32.0868,34.7939,7
32.0868,34.794,1
32.0868,34.7961,68
32.0868,34.7962,113
32.0869,34.7756,7
32.0869,34.7773,1
32.0869,34.7779,8
32.0869,34.778,1
32.0869,34.7822,1
32.0869,34.7837,10
32.0869,34.7861,24
32.0869,34.7888,2
32.0869,34.7889,3
32.0869,34.7929,2
32.0869,34.793,119
32.087,34.771,14
32.087,34.7772,60
32.087,34.7773,23
32.087,34.7822,1
32.087,34.7861,25
32.087,34.7927,5
32.087,34.7929,258
32.087,34.793,3
32.087,34.7937,2
32.087,34.7938,32
32.0871,34.7711,10
32.0871,34.7724,34
32.0871,34.782,5
32.0871,34.7929,8
32.0871,34.7938,100
32.0871,34.798,121
32.0871,34.7981,21
32.0872,34.7724,1
32.0872,34.773,31295
32.0872,34.7741,25
32.0872,34.775,1
32.0872,34.7773,4
32.0872,34.787,87
32.0872,34.7877,1
32.0872,34.7911,1
32.0872,34.7912,8
32.0872,34.7927,2
32.0872,34.7928,254
32.0872,34.7937,1
32.0872,34.7938,46
32.0872,34.7946,11
32.0872,34.7948,67
32.0872,34.7953,31
32.0872,34.7967,1
32.0873,34.774,1
32.0873,34.775,13
32.0873,34.7759,2
32.0873,34.7772,10
32.0873,34.7799,46
32.0873,34.7813,1
32.0873,34.7814,35
32.0873,34.7822,1
32.0873,34.7874,6
32.0873,34.7911,11
32.0873,34.7912,8
32.0873,34.7914,64
32.0873,34.7915,1
32.0873,34.7928,2
32.0873,34.793,85
32.0873,34.7937,107
32.0873,34.7941,20
32.0873,34.7942,198
32.0873,34.7943,18
32.0873,34.7944,179
32.0873,34.7945,38
32.0873,34.7946,94
32.0873,34.7948,33
32.0873,34.7949,47
32.0873,34.795,59
32.0873,34.7951,22
32.0873,34.7966,87
32.0873,34.7967,6
32.0873,34.7968,178
32.0873,34.7969,1
32.0874,34.772,2
32.0874,34.775,1
32.0874,34.7765,10
32.0874,34.7773,4
32.0874,34.78,2
32.0874,34.7813,11
32.0874,34.7814,8
32.0874,34.7821,33
32.0874,34.7864,1
32.0874,34.7877,1
32.0874,34.791,23
32.0874,34.7911,1
32.0874,34.7925,51
32.0874,34.7928,61
32.0874,34.7932,5
32.0874,34.794,56
32.0874,34.7942,30
32.0874,34.7943,21
32.0874,34.7944,22
32.0874,34.7945,18
32.0874,34.7946,1
32.0874,34.7948,1
32.0874,34.7949,29
32.0874,34.7965,96
32.0874,34.7966,39
32.0874,34.7967,53
32.0874,34.7968,63
32.0875,34.7714,31294
32.0875,34.7719,1
32.0875,34.7724,4
32.0875,34.7725,22
32.0875,34.775,16
32.0875,34.7751,18
32.0875,34.7799,3
32.0875,34.78,1
32.0875,34.7813,112
32.0875,34.7821,2
32.0875,34.7822,4
32.0875,34.7838,33
32.0875,34.7877,1
32.0875,34.7878,14
32.0875,34.791,1
32.0875,34.7913,145
32.0875,34.7914,15
32.0875,34.7924,1
32.0875,34.7925,81
32.0875,34.7926,80
32.0875,34.794,596
32.0875,34.7942,19
32.0875,34.7946,158
32.0876,34.7721,18
32.0876,34.7724,105
32.0876,34.7726,2
32.0876,34.7749,31
32.0876,34.775,2
32.0876,34.7799,89
32.0876,34.78,2
32.0876,34.7802,9
32.0876,34.7821,2
32.0876,34.7822,45
32.0876,34.7845,31295
32.0876,34.7878,1
32.0876,34.792,132
32.0876,34.7921,177
32.0876,34.7922,3
32.0876,34.7923,4
32.0876,34.7924,84
32.0876,34.7925,36
32.0876,34.7926,1
32.0876,34.797,14
32.0876,34.7982,30
32.0877,34.7749,5
32.0877,34.7759,10
32.0877,34.78,60
32.0877,34.7807,15
32.0877,34.7811,3
32.0877,34.7813,62
32.0877,34.7814,2
32.0877,34.7888,88
32.0877,34.7908,6
32.0877,34.7912,14
32.0877,34.7919,19
32.0877,34.792,1
32.0877,34.7921,52
32.0877,34.794,215
32.0877,34.7944,10
32.0877,34.7946,73
32.0877,34.7968,1
32.0878,34.7746,13
32.0878,34.7749,1
32.0878,34.7759,10
32.0878,34.7808,2
32.0878,34.7811,50
32.0878,34.7812,3
32.0878,34.7814,186
32.0878,34.7822,13
32.0878,34.7906,165
32.0878,34.7912,1
32.0878,34.7917,11
32.0878,34.7918,92
32.0878,34.7919,1
32.0878,34.792,1
32.0878,34.7946,1
32.0878,34.7968,30
32.0878,34.7969,66
32.0878,34.7982,17
32.0879,34.7709,1
32.0879,34.7739,19
32.0879,34.7751,107
32.0879,34.7753,2
32.0879,34.7759,2
32.0879,34.776,23
32.0879,34.7766,72
32.0879,34.7774,2
32.0879,34.7775,19
32.0879,34.7801,1
32.0879,34.7802,7
32.0879,34.7832,54
32.0879,34.7836,1
32.0879,34.7837,1
32.0879,34.784,10
32.0879,34.7863,6
32.0879,34.7894,22
32.0879,34.7895,1
32.0879,34.7904,14
32.0879,34.7905,34
32.0879,34.7906,24
32.0879,34.7915,73
32.0879,34.7918,1
32.0879,34.7963,6
32.0879,34.7966,83
32.0879,34.7967,2
32.0879,34.7968,114
32.0879,34.7969,494
32.0879,34.797,29
32.0879,34.7971,27
32.0879,34.7983,73
32.088,34.773,1
32.088,34.7731,89
32.088,34.7739,12
32.088,34.774,1
32.088,34.7754,2
32.088,34.7755,1
32.088,34.7757,30
32.088,34.7759,2
32.088,34.7766,8
32.088,34.7774,38
32.088,34.7775,33
32.088,34.7801,10
32.088,34.7833,4
32.088,34.7836,4
32.088,34.7863,15
32.088,34.7871,1
32.088,34.7881,27
32.088,34.7889,33
32.088,34.7927,6
32.088,34.7946,2
32.088,34.7964,25
32.088,34.7966,1
32.088,34.7967,2
32.088,34.7968,321
32.088,34.7969,114
32.088,34.797,1
32.088,34.7971,43
32.0881,34.7723,70
32.0881,34.7775,23
32.0881,34.7814,1
32.0881,34.7815,7
32.0881,34.7819,10
32.0881,34.7833,26
32.0881,34.7846,9
32.0881,34.7861,5
32.0881,34.7863,2
32.0881,34.7871,13
32.0881,34.7882,9
32.0881,34.7892,3
32.0881,34.79,14
32.0881,34.7926,9
32.0881,34.7927,450
32.0881,34.7928,9
32.0881,34.7929,1
32.0881,34.797,117
32.0882,34.7714,31295
32.0882,34.7723,1
32.0882,34.7775,59
32.0882,34.7801,6
32.0882,34.7802,1
32.0882,34.7819,163
32.0882,34.7832,1
32.0882,34.7846,1
32.0882,34.7859,52
32.0882,34.786,43
32.0882,34.7872,1
32.0882,34.7882,17
32.0882,34.7893,15
32.0882,34.7899,20
32.0882,34.79,7
32.0882,34.7928,2
32.0882,34.7929,186
32.0882,34.7948,1
32.0882,34.7968,101
32.0882,34.7984,6
32.0883,34.7723,30
32.0883,34.776,45
32.0883,34.7775,1
32.0883,34.7802,2
32.0883,34.7803,30
32.0883,34.7832,20
32.0883,34.785,20
32.0883,34.7851,1
32.0883,34.7852,1
32.0883,34.7853,18
32.0883,34.7854,27
32.0883,34.7856,7
32.0883,34.787,1
32.0883,34.7871,11
32.0883,34.7872,317
32.0883,34.7894,5
32.0883,34.7899,120
32.0883,34.79,12
32.0883,34.7901,27
32.0883,34.7902,11
32.0883,34.7928,2
32.0883,34.7929,166
32.0883,34.7943,31294
32.0883,34.7972,9
32.0884,34.7751,31294
32.0884,34.7806,5
32.0884,34.7832,83
32.0884,34.7844,1
32.0884,34.7846,2
32.0884,34.7848,2
32.0884,34.7849,93
32.0884,34.785,34
32.0884,34.7851,15
32.0884,34.7872,4
32.0884,34.7894,4
32.0884,34.7899,49
32.0884,34.79,1
32.0884,34.7902,23
32.0884,34.7907,38
32.0884,34.7908,15
32.0884,34.7909,7
32.0884,34.7917,73
32.0884,34.7925,21
32.0885,34.7736,1
32.0885,34.7742,59
32.0885,34.7796,2
32.0885,34.7799,1
32.0885,34.7802,1
32.0885,34.7809,76
32.0885,34.7832,10
32.0885,34.7833,13
32.0885,34.7838,7
32.0885,34.7841,1
32.0885,34.7843,13
32.0885,34.7844,31
32.0885,34.7863,73
32.0885,34.7872,39
32.0885,34.7887,31295
32.0885,34.7893,282
32.0885,34.79,1
32.0885,34.7906,10
32.0885,34.7907,183
32.0885,34.7948,414
32.0885,34.7974,21
32.0885,34.7975,1
32.0886,34.7734,2
32.0886,34.7799,4
32.0886,34.7813,7
32.0886,34.7833,2
32.0886,34.7838,47
32.0886,34.784,1
32.0886,34.7856,8
32.0886,34.7872,6
32.0886,34.7892,224
32.0886,34.7893,1
32.0886,34.7899,17
32.0886,34.7946,70
32.0886,34.7947,339
32.0886,34.7948,1
32.0886,34.7949,12
32.0886,34.795,1
32.0886,34.7976,204
32.0887,34.7725,1
32.0887,34.7783,49
32.0887,34.7784,23
32.0887,34.7807,1
32.0887,34.7814,54
32.0887,34.7823,35
32.0887,34.7825,6
32.0887,34.7826,8
32.0887,34.7835,57
32.0887,34.7836,40
32.0887,34.7837,3
32.0887,34.7838,9
32.0887,34.7841,33
32.0887,34.7872,244
32.0887,34.7874,149
32.0887,34.7875,13
32.0887,34.7876,1
32.0887,34.7897,147
32.0887,34.7898,2
32.0887,34.7899,112
32.0887,34.794,132
32.0887,34.7941,84
32.0887,34.7946,3
32.0887,34.7947,322
32.0887,34.7948,9
32.0887,34.7954,9
32.0887,34.7969,31295
32.0887,34.7976,20
32.0887,34.7977,6
32.0888,34.7716,40
32.0888,34.7726,1
32.0888,34.7778,31294
32.0888,34.7814,1
32.0888,34.7825,17
32.0888,34.7826,2
32.0888,34.7841,1
32.0888,34.7874,1
32.0888,34.7882,1
32.0888,34.7903,5
32.0888,34.7945,114
32.0888,34.7946,202
32.0888,34.7947,1
32.0888,34.7976,473
32.0888,34.7977,357
32.0889,34.7716,139
32.0889,34.7717,69
32.0889,34.7718,1
32.0889,34.7719,93
32.0889,34.7737,21
32.0889,34.7749,3
32.0889,34.7754,1
32.0889,34.7763,22
32.0889,34.7841,33
32.0889,34.7842,2
32.0889,34.7872,173
32.0889,34.7882,1
32.0889,34.7883,259
32.0889,34.7901,10
32.0889,34.7903,48
32.0889,34.7904,1
32.0889,34.7921,2
32.0889,34.794,17
32.0889,34.7941,18
32.0889,34.7947,2
32.0889,34.7976,153
